,Itr0_time,Itr0_acc,Itr0_conf,Itr0_aclabel
269,0.0035904645919799805,0.75,[0.7633677  0.30437106 0.33258525 0.55095816],[9 4 3 9]
270,0.003582596778869629,0.75,[0.58819145 0.28384587 0.35614958 0.35633522],[5 4 5 4]
271,0.0035839080810546875,0.75,[0.88811994 0.7928912  0.30364075 0.2567916 ],[5 5 7 3]
272,0.0036183595657348633,0.5,[0.41937128 0.42165646 0.44435093 0.29114148],[6 0 4 0]
273,0.0037283897399902344,0.25,[0.62355983 0.52360976 0.5487566  0.90137213],[3 7 1 0]
274,0.003591001033782959,0.25,[0.5167386  0.88031447 0.21807651 0.7442845 ],[4 1 9 5]
275,0.003784358501434326,0.75,[0.7946586  0.4781634  0.70513725 0.28545266],[9 7 6 7]
276,0.0035956501960754395,0.25,[0.26091194 0.2521242  0.4140358  0.2870996 ],[4 3 5 4]
277,0.0035834312438964844,0.25,[0.41935194 0.6159911  0.43936777 0.30088037],[5 3 0 2]
278,0.0035939812660217285,0.5,[0.3771945  0.49961227 0.9617161  0.3555404 ],[7 0 9 6]
279,0.003600776195526123,0.25,[0.6848114  0.43325204 0.39038032 0.24098298],[1 8 0 8]
280,0.003592550754547119,0.5,[0.5315746  0.5261249  0.50766397 0.92920846],[1 9 8 8]
281,0.0035668611526489258,0.5,[0.5605729  0.75858134 0.3151945  0.8753474 ],[5 5 0 6]
282,0.0036224722862243652,0.25,[0.3131317  0.5433789  0.35944742 0.5199861 ],[3 7 4 3]
283,0.0036284923553466797,0.5,[0.41265643 0.23367828 0.3153575  0.31576297],[3 3 3 3]
284,0.0036269426345825195,0.25,[0.30329278 0.30989525 0.66392833 0.6421787 ],[7 0 2 3]
285,0.0038462281227111816,0.25,[0.35649547 0.33544892 0.96159273 0.2756789 ],[8 2 9 8]
286,0.003954708576202393,0.5,[0.95951426 0.24440661 0.68035865 0.3046749 ],[9 7 9 1]
287,0.0037518739700317383,0.25,[0.26455706 0.9160984  0.38550985 0.30943018],[6 3 6 6]
288,0.0038814544677734375,0.25,[0.4662932  0.32659048 0.4107382  0.6859508 ],[7 3 3 8]
289,0.0036260485649108887,0.75,[0.27769777 0.7853548  0.5715403  0.93786997],[6 0 7 1]
290,0.0036047697067260742,0.25,[0.26206228 0.2830607  0.7745086  0.5437409 ],[3 5 9 3]
291,0.0036004185676574707,0.5,[0.5821747  0.9532217  0.87773454 0.5483531 ],[9 8 5 5]
292,0.0036267638206481934,0.5,[0.79908127 0.690543   0.9404579  0.7699704 ],[0 0 8 0]
293,0.0035876035690307617,0.25,[0.4093291  0.348372   0.62677157 0.38811025],[7 0 2 3]
294,0.0036073923110961914,0.5,[0.28418586 0.4758229  0.35604766 0.71956545],[5 9 8 0]
295,0.0035596489906311035,0.25,[0.27907422 0.90261406 0.3271906  0.32049724],[7 6 6 3]
296,0.003772914409637451,0.0,[0.30422866 0.522974   0.25374705 0.2705464 ],[5 5 6 7]
297,0.0037215352058410645,0.25,[0.4288411  0.606191   0.5775216  0.38629442],[8 9 0 7]
298,0.003842473030090332,0.5,[0.36598662 0.22448508 0.6136096  0.5588485 ],[6 5 1 1]
299,0.003645181655883789,0.75,[0.47894835 0.30912682 0.44638315 0.57171094],[4 2 7 0]
300,0.0038012266159057617,0.5,[0.43741953 0.5029948  0.43324274 0.87090576],[7 8 2 5]
301,0.003598630428314209,0.0,[0.34686548 0.5172693  0.29196376 0.6162004 ],[0 7 2 2]
302,0.003583192825317383,0.5,[0.55929667 0.479427   0.39002594 0.4387045 ],[5 6 9 2]
303,0.003596186637878418,0.5,[0.92687184 0.32406685 0.34410423 0.6755287 ],[5 6 4 0]
304,0.00360715389251709,0.75,[0.92866945 0.59108263 0.57717854 0.96690214],[1 9 0 0]
305,0.0035962462425231934,0.75,[0.9999652  0.25228357 0.24930498 0.48240688],[0 8 4 0]
306,0.0035994648933410645,0.25,[0.264276   0.45130596 0.91223943 0.5327182 ],[5 3 9 3]
307,0.0035933256149291992,1.0,[0.9124464  0.45510903 0.7785473  0.7921309 ],[1 4 9 8]
308,0.0036043524742126465,0.5,[0.4897812  0.42383733 0.42122352 0.9476732 ],[9 1 7 6]
309,0.003571927547454834,0.25,[0.23728177 0.37212682 0.5364123  0.3293166 ],[0 8 8 7]
310,0.003744184970855713,0.0,[0.6666764  0.23604177 0.41851786 0.7940319 ],[0 1 1 1]
311,0.0037420988082885742,0.5,[0.58316165 0.49892032 0.53629696 0.17249347],[1 7 6 7]
312,0.0035985708236694336,0.25,[0.52854425 0.6297475  0.5513127  0.8057844 ],[8 9 4 5]
313,0.0036043524742126465,0.75,[0.5238122  0.3838335  0.35792148 0.36768326],[0 8 8 5]
314,0.003607034683227539,0.5,[0.2446887  0.45080373 0.47081703 0.39260775],[5 5 3 3]
315,0.003582894802093506,0.5,[0.7279872  0.21333264 0.6863033  0.9206777 ],[1 2 8 6]
316,0.003581523895263672,0.5,[0.37808457 0.9736259  0.37678462 0.70537215],[9 5 8 0]
317,0.0035958290100097656,0.5,[0.48454294 0.57876515 0.7576399  0.6536579 ],[0 0 4 2]
318,0.0035938620567321777,0.25,[0.23402575 0.8002485  0.8143119  0.42039332],[2 2 5 4]
319,0.0036005377769470215,0.75,[0.5877308  0.24534607 0.90196896 0.58380735],[9 6 4 5]
320,0.0036034584045410156,0.25,[0.77348095 0.27520484 0.42524308 0.93376523],[5 8 9 1]
321,0.0036013126373291016,0.5,[0.3462709  0.43783364 0.2601632  0.4531016 ],[7 3 4 1]
322,0.0035990476608276367,0.75,[0.5986327  0.56638044 0.58705896 0.34526315],[5 5 2 7]
323,0.00357663631439209,0.5,[0.78209436 0.92182523 0.47472605 0.30741182],[4 0 8 4]
324,0.003594338893890381,0.5,[0.62651026 0.5821466  0.6486832  0.58496284],[8 2 1 2]
325,0.003591477870941162,0.75,[0.5796586  0.5053341  0.357068   0.79911244],[0 3 0 6]
326,0.0036032795906066895,0.75,[0.41627404 0.22772731 0.8367807  0.3054959 ],[8 6 0 0]
327,0.0035812854766845703,0.75,[0.31411725 0.5316096  0.5835949  0.26962462],[7 7 5 2]
328,0.003587961196899414,0.5,[0.619578  0.7262172 0.3731683 0.9246751],[3 8 3 9]
329,0.003657042980194092,0.0,[0.44261348 0.23281248 0.7244386  0.26741517],[6 0 8 0]
330,0.003614068031311035,0.5,[0.35702163 0.55706894 0.32255048 0.48829055],[7 8 5 8]
331,0.003606557846069336,0.25,[0.32473364 0.36600944 0.77466714 0.29124212],[7 3 5 2]
332,0.003589034080505371,0.5,[0.3899054  0.34886217 0.73505634 0.23760416],[3 6 4 3]
333,0.0035858750343322754,0.25,[0.48159856 0.8257581  0.32438108 0.26065692],[8 5 3 3]
334,0.0035935640335083008,1.0,[0.61482865 0.49762276 0.7901876  0.34568787],[1 1 7 9]
335,0.0035820603370666504,0.25,[0.42960513 0.37092578 0.40083697 0.31499112],[3 1 2 7]
336,0.0035933256149291992,0.5,[0.26562724 0.40129787 0.32794103 0.9331812 ],[6 4 9 0]
337,0.0035572052001953125,0.5,[0.31280893 0.5512538  0.9479454  0.45830005],[8 2 5 6]
338,0.003584623336791992,0.75,[0.3734421 0.3165516 0.2906003 0.8186684],[2 4 8 7]
339,0.0035785436630249023,0.75,[0.49267063 0.9442152  0.4308986  0.25063384],[7 5 1 9]
340,0.0035898685455322266,0.5,[0.32819194 0.46287322 0.6512447  0.49460047],[5 8 1 9]
341,0.003583848476409912,0.5,[0.46319896 0.22408295 0.72254723 0.4066287 ],[8 1 6 5]
342,0.0036362409591674805,0.75,[0.9784263  0.9280435  0.41166997 0.33629057],[1 5 0 0]
343,0.0036028027534484863,0.25,[0.43485802 0.7203308  0.53069586 0.55428356],[9 5 8 1]
344,0.003589153289794922,0.5,[0.79520357 0.8306153  0.22000949 0.7511182 ],[3 3 4 0]
345,0.0035921335220336914,0.25,[0.30154228 0.62471944 0.5010059  0.38595867],[3 5 8 4]
346,0.003612518310546875,0.75,[0.45341346 0.67469937 0.6152463  0.82493234],[2 6 4 8]
347,0.0036110281944274902,0.25,[0.6081742  0.26042074 0.27281862 0.30951577],[6 2 4 8]
348,0.0036969780921936035,0.25,[0.7157359  0.26879367 0.941152   0.36352363],[5 8 1 5]
349,0.0036070942878723145,1.0,[0.7559125  0.68066627 0.2361948  0.38249186],[1 6 4 6]
350,0.0036042332649230957,0.25,[0.2953439  0.5031708  0.49812979 0.37392816],[1 7 7 2]
351,0.003565549850463867,0.5,[0.56276685 0.2908608  0.30583188 0.988649  ],[0 2 3 0]
352,0.00359952449798584,0.25,[0.61517686 0.41887808 0.32752964 0.61269635],[3 7 6 8]
353,0.0035890936851501465,0.25,[0.6789142 0.3112351 0.4240286 0.5799231],[4 2 6 6]
354,0.003606081008911133,0.5,[0.5297675 0.747193  0.4021967 0.4072912],[3 6 4 9]
355,0.003574848175048828,0.5,[0.7714383  0.38108245 0.42569017 0.7776317 ],[6 9 6 9]
356,0.0035982728004455566,0.75,[0.71485835 0.32074228 0.7224925  0.5470685 ],[4 2 5 9]
357,0.0035892128944396973,0.25,[0.42097813 0.36158827 0.48862827 0.33946845],[7 1 7 4]
358,0.0035827159881591797,0.25,[0.49964026 0.24966666 0.28577524 0.8905623 ],[0 2 5 5]
359,0.0035881400108337402,0.25,[0.7082561  0.39034316 0.58657837 0.4651539 ],[7 4 4 9]
360,0.0036925077438354492,0.25,[0.42875156 0.40250245 0.6946041  0.43937615],[3 2 3 4]
361,0.003593742847442627,0.5,[0.24359371 0.36147544 0.5838809  0.42411414],[2 3 7 8]
362,0.0036003589630126953,0.25,[0.5627905  0.68620074 0.24168603 0.37386125],[5 5 1 6]
363,0.0037884116172790527,0.25,[0.26472762 0.61329854 0.42760417 0.27374467],[4 7 4 1]
364,0.0035991668701171875,0.0,[0.5197385  0.29269156 0.43090767 0.22860464],[5 5 2 8]
365,0.0037553906440734863,0.75,[0.75257    0.4841974  0.38699278 0.687946  ],[9 7 0 6]
366,0.0037251710891723633,0.25,[0.41388738 0.27255768 0.92577994 0.47647914],[3 6 7 0]
367,0.003670036792755127,0.5,[0.2816749  0.49889985 0.5374796  0.21982445],[3 4 4 3]
368,0.0036136507987976074,0.5,[0.7547347  0.3480431  0.30043802 0.31948236],[6 0 3 5]
369,0.0036472678184509277,0.0,[0.87274194 0.7026753  0.5003098  0.595761  ],[1 8 2 5]
370,0.0037360191345214844,0.5,[0.80415475 0.7981638  0.29073966 0.4543539 ],[5 8 2 4]
371,0.0036690831184387207,0.25,[0.31110126 0.60071486 0.22961059 0.58381647],[4 4 3 0]
372,0.003613770008087158,0.5,[0.22132288 0.5744814  0.3178549  0.68114614],[5 6 1 1]
373,0.0036028027534484863,0.25,[0.3878795  0.35676405 0.53072464 0.35683602],[9 0 1 9]
374,0.0035956501960754395,0.25,[0.36995304 0.22244252 0.5556408  0.6480743 ],[9 6 0 0]
375,0.0037749409675598145,0.25,[0.5904998  0.6564928  0.36546063 0.65127265],[3 2 7 8]
376,0.003602921962738037,0.5,[0.39520782 0.46942744 0.4786036  0.39790875],[8 9 1 6]
377,0.0037478208541870117,0.25,[0.57525504 0.734836   0.73317057 0.5709102 ],[3 8 1 7]
378,0.0036553144454956055,0.25,[0.4607038  0.9710604  0.57706505 0.8022686 ],[1 0 7 2]
379,0.0036186575889587402,0.75,[0.34177402 0.3958444  0.68210876 0.9620597 ],[0 5 9 7]
380,0.0036374926567077637,0.75,[0.6145755  0.9752956  0.33966765 0.17884031],[8 5 9 3]
381,0.0036313533782958984,0.5,[0.23268186 0.79810405 0.4443377  0.4998599 ],[8 0 4 8]
382,0.0036629438400268555,0.75,[0.263598   0.30938882 0.5176272  0.7035896 ],[9 4 7 4]
383,0.0036396384239196777,0.75,[0.47568032 0.32424822 0.7212081  0.66591555],[5 7 8 6]
384,0.00365447998046875,0.0,[0.40245873 0.26258022 0.41358185 0.40163043],[1 3 9 7]
385,0.0037697553634643555,0.5,[0.6466146  0.7008619  0.50743246 0.3646786 ],[3 0 0 9]
386,0.003663361072540283,0.75,[0.39515287 0.3565047  0.458475   0.25002897],[1 6 5 0]
387,0.0036367177963256836,0.75,[0.51960695 0.30398583 0.73712337 0.6527537 ],[7 4 2 4]
388,0.0036559700965881348,0.75,[0.49296135 0.45638603 0.53351164 0.47576976],[6 0 2 0]
389,0.0036423206329345703,0.25,[0.48454586 0.7774688  0.4262107  0.64201045],[9 8 7 7]
390,0.0038466453552246094,0.25,[0.47952846 0.35548553 0.44567746 0.2461002 ],[0 8 6 2]
391,0.003627300262451172,0.0,[0.4134818  0.7994017  0.70516866 0.28970858],[2 8 9 3]
392,0.0036322474479675293,0.0,[0.27410758 0.43519047 0.702664   0.4531786 ],[3 0 8 8]
393,0.00360947847366333,0.25,[0.47141218 0.5451431  0.9725829  0.45177233],[3 8 9 1]
394,0.0036371946334838867,0.25,[0.8733269  0.40128902 0.33801833 0.7901045 ],[0 0 4 6]
395,0.003630399703979492,0.25,[0.44184217 0.45633718 0.36367765 0.62644994],[1 2 5 2]
396,0.003636658191680908,0.25,[0.3114616  0.36964786 0.54754275 0.5474083 ],[3 2 7 4]
397,0.0036413073539733887,0.5,[0.7168286  0.41390273 0.605344   0.35434026],[1 3 8 6]
398,0.0036571621894836426,0.75,[0.9240753  0.99521303 0.31367418 0.8727367 ],[9 7 5 5]
399,0.003630399703979492,0.75,[0.94793266 0.6509071  0.30279148 0.6277977 ],[5 8 2 7]
400,0.0036144256591796875,0.75,[0.51657355 0.2234415  0.59072894 0.32896268],[6 0 7 2]
401,0.003625214099884033,0.25,[0.60516423 0.87785745 0.94463485 0.9189951 ],[9 6 6 2]
402,0.007015228271484375,0.5,[0.7728221  0.4531982  0.20251435 0.50288   ],[4 1 0 2]
403,0.004206240177154541,0.75,[0.46257734 0.38265327 0.3133027  0.9676609 ],[3 5 8 7]
404,0.003672361373901367,0.5,[0.5712727  0.15540959 0.37202123 0.74497557],[7 4 1 1]
405,0.003630340099334717,0.25,[0.5003932  0.46573773 0.2458806  0.70710206],[0 3 3 9]
406,0.0037751197814941406,0.25,[0.2073179  0.80440485 0.63067335 0.271883  ],[0 7 3 3]
407,0.003618001937866211,0.75,[0.37262243 0.6333128  0.25848728 0.4854723 ],[9 1 9 7]
408,0.003651261329650879,0.25,[0.6224818  0.431112   0.4167475  0.30342242],[7 3 5 3]
409,0.0036445260047912598,0.25,[0.7348934  0.7032438  0.26486364 0.66036123],[9 2 5 8]
410,0.0036573410034179688,0.5,[0.5538243  0.7171668  0.49949363 0.52936894],[6 7 5 0]
411,0.0036427974700927734,0.25,[0.9923586  0.31540474 0.23235838 0.9696343 ],[3 2 7 1]
412,0.0036548376083374023,0.75,[0.20699774 0.5412142  0.39978126 0.62049246],[2 1 5 5]
413,0.0036304593086242676,0.25,[0.7580034  0.48437887 0.31453493 0.911177  ],[1 9 6 7]
414,0.0036249160766601562,0.0,[0.2882762  0.26478556 0.30866176 0.21947096],[5 4 3 3]
415,0.0036386847496032715,0.5,[0.31836674 0.24650484 0.36622882 0.67283183],[1 3 2 0]
416,0.0036453604698181152,0.5,[0.7190715  0.52434736 0.28400025 0.21262859],[9 8 4 4]
417,0.003630399703979492,0.25,[0.5594857  0.8265689  0.48252425 0.23879874],[0 1 9 3]
418,0.0038285255432128906,0.75,[0.39514062 0.26817673 0.57960635 0.3035263 ],[9 8 7 9]
419,0.0036339163780212402,0.0,[0.3824379  0.5214405  0.690879   0.33651987],[5 3 9 9]
420,0.003647327423095703,0.75,[0.9645319  0.46036413 0.461345   0.9408157 ],[5 2 6 9]
421,0.003636956214904785,0.0,[0.47220188 0.37057227 0.63623655 0.60249436],[9 7 7 2]
422,0.0036475658416748047,0.0,[0.32560092 0.56657463 0.92520696 0.29099232],[3 6 2 8]
423,0.0036293864250183105,0.75,[0.3908121  0.334817   0.9722658  0.31744623],[2 3 9 7]
424,0.0036401748657226562,0.5,[0.34433746 0.37813246 0.8823581  0.43550384],[5 5 1 6]
425,0.0036274194717407227,0.5,[0.9087403  0.23995586 0.30304784 0.44440085],[7 2 2 8]
426,0.0036368966102600098,0.5,[0.98568916 0.31418416 0.3101041  0.6268673 ],[1 0 5 8]
427,0.003685176372528076,0.75,[0.9045127 0.4566774 0.7307437 0.7330893],[5 5 7 2]
428,0.0036794543266296387,0.5,[0.3947797  0.5642619  0.36510015 0.49527404],[8 8 7 0]
429,0.003640592098236084,0.25,[0.5504189  0.5390599  0.44712636 0.5315125 ],[5 2 3 9]
430,0.0036446452140808105,1.0,[0.8747078  0.7894481  0.89729375 0.336744  ],[4 6 5 3]
431,0.0036846399307250977,0.25,[0.26520428 0.40271643 0.4472412  0.43765274],[2 2 6 6]
432,0.0036438703536987305,0.5,[0.7957443  0.4024834  0.62037724 0.24076116],[1 1 7 2]
433,0.00365525484085083,0.75,[0.18901227 0.6376531  0.728485   0.95630956],[9 9 9 8]
434,0.003659665584564209,0.5,[0.49022874 0.6185765  0.6815389  0.85792845],[4 8 6 1]
435,0.003606557846069336,0.5,[0.9110139 0.9156118 0.9466988 0.5388992],[6 6 7 5]
436,0.003644227981567383,0.5,[0.37049899 0.65257    0.41408065 0.42723122],[4 7 5 0]
437,0.0036467909812927246,0.25,[0.3828974  0.30250156 0.28454867 0.3508107 ],[1 0 6 8]
438,0.003653883934020996,0.25,[0.5152251  0.3719276  0.27500376 0.8627131 ],[7 3 7 6]
439,0.003633558750152588,0.75,[0.6175522  0.5781907  0.2283955  0.28441963],[5 2 5 5]
440,0.0036506056785583496,0.75,[0.35177645 0.7808172  0.81561613 0.8448006 ],[3 6 8 5]
441,0.0036638975143432617,0.25,[0.6481633  0.66520935 0.33548287 0.34375322],[7 0 4 3]
442,0.003644883632659912,0.5,[0.3619393  0.25880978 0.4016867  0.5403877 ],[6 7 9 4]
443,0.0036621689796447754,1.0,[0.65299636 0.5832961  0.4540822  0.42973316],[7 3 5 8]
444,0.0036544203758239746,0.5,[0.99053407 0.614491   0.60563    0.5217873 ],[0 2 9 2]
445,0.0036380887031555176,0.75,[0.57866055 0.30700386 0.25782272 0.6132823 ],[2 3 4 8]
446,0.0036565661430358887,0.5,[0.3665663  0.8925216  0.26659113 0.58707047],[4 0 7 9]
447,0.003647923469543457,0.25,[0.28459975 0.2638522  0.28985667 0.6366943 ],[4 3 9 6]
448,0.0036385655403137207,0.25,[0.7937816  0.31215417 0.9249472  0.3566007 ],[1 3 2 6]
449,0.003612697124481201,0.5,[0.9879423  0.26515728 0.3897489  0.24261083],[8 6 8 5]
450,0.0036510825157165527,0.5,[0.94574714 0.26651797 0.3176326  0.33455485],[7 8 7 9]
451,0.0036476850509643555,0.5,[0.64008194 0.513197   0.6915829  0.22037065],[9 7 7 4]
452,0.0036429166793823242,0.5,[0.65239525 0.5269915  0.26863465 0.65737927],[1 2 5 1]
453,0.0036346912384033203,0.25,[0.30974054 0.24017683 0.40803704 0.43842095],[4 8 3 0]
454,0.003646671772003174,0.5,[0.8196653  0.34754863 0.41759095 0.4621558 ],[7 0 4 9]
455,0.003636479377746582,0.5,[0.53711134 0.4470614  0.6394409  0.5278189 ],[5 4 9 8]
456,0.00361788272857666,0.0,[0.37435427 0.59573346 0.71923876 0.47958952],[4 9 2 2]
457,0.0036365389823913574,0.25,[0.21471338 0.6964878  0.31946355 0.9994803 ],[4 1 5 5]
458,0.003642559051513672,0.5,[0.40558952 0.2258007  0.81962484 0.3388512 ],[6 3 8 7]
459,0.0036434531211853027,0.25,[0.87700236 0.4195522  0.8526255  0.44881836],[1 8 9 6]
460,0.0036427974700927734,0.25,[0.47585636 0.8229966  0.519057   0.666625  ],[7 5 5 2]
461,0.0036373138427734375,0.5,[0.43678322 0.6915235  0.3606892  0.26793155],[8 5 9 2]
462,0.0036411285400390625,0.25,[0.4117216  0.9622009  0.27543873 0.31977755],[7 1 7 4]
463,0.003621399402618408,0.25,[0.60654896 0.75757194 0.1994655  0.44475994],[3 1 6 2]
464,0.003643333911895752,0.75,[0.61651313 0.9070005  0.8203902  0.7308153 ],[1 6 6 8]
465,0.0036310553550720215,0.5,[0.3312308  0.8634271  0.38753596 0.4424614 ],[6 9 2 8]
466,0.003637552261352539,0.5,[0.2669835  0.96336526 0.42889297 0.8265513 ],[2 9 8 9]
467,0.0036370158195495605,1.0,[0.50644803 0.64298445 0.38208234 0.53450423],[9 1 3 1]
468,0.0038327574729919434,0.5,[0.20560879 0.45227998 0.25894654 0.37335226],[0 2 2 4]
469,0.003628969192504883,0.75,[0.9857896  0.86598986 0.58997333 0.61003673],[5 9 1 9]
470,0.003703296184539795,0.25,[0.6385298  0.66470486 0.5876728  0.4721253 ],[1 9 7 3]
471,0.0038133859634399414,0.5,[0.2899848  0.35703146 0.600173   0.51038224],[1 6 6 4]
472,0.0036543607711791992,1.0,[0.75636476 0.97540355 0.3561593  0.79146856],[8 8 3 9]
473,0.0036460161209106445,0.25,[0.95006794 0.97697896 0.31061086 0.37596732],[7 0 1 4]
474,0.0036533474922180176,0.25,[0.61941344 0.44846952 0.56806064 0.57268584],[5 1 8 7]
475,0.003642141819000244,0.75,[0.7868807  0.48167318 0.68518627 0.2940431 ],[1 8 0 4]
476,0.0036524534225463867,0.5,[0.33403817 0.73364615 0.40694824 0.45892233],[4 6 8 4]
477,0.003643512725830078,1.0,[0.9996105  0.5828615  0.94107735 0.4127455 ],[0 3 1 9]
478,0.003643810749053955,0.0,[0.7358703 0.6886722 0.7949109 0.691791 ],[3 5 8 9]
479,0.0036410093307495117,0.25,[0.4313638  0.75716466 0.5487855  0.5502934 ],[7 2 0 0]
480,0.0036391615867614746,0.5,[0.5665725  0.6001507  0.53380674 0.43108943],[8 9 0 4]
481,0.003639698028564453,0.75,[0.7548182  0.63023716 0.49089912 0.65735364],[8 9 7 6]
482,0.003641843795776367,0.25,[0.77737004 0.4833143  0.6946035  0.48636305],[9 4 0 9]
483,0.0036391019821166992,0.5,[0.21611896 0.481218   0.38560888 0.62279487],[2 5 9 4]
484,0.003630518913269043,0.5,[0.5746898  0.18661407 0.36463723 0.5871166 ],[0 5 1 1]
485,0.0036354660987854004,0.25,[0.32514036 0.6453586  0.3659413  0.2566458 ],[6 6 8 8]
486,0.003850221633911133,0.5,[0.517719   0.73753875 0.39796194 0.9932232 ],[0 5 9 9]
487,0.0036334991455078125,0.5,[0.35840595 0.5577197  0.21658762 0.38025257],[4 6 3 3]
488,0.0036503076553344727,0.75,[0.4307583  0.524623   0.44875675 0.6934855 ],[5 8 6 3]
489,0.0036409497261047363,0.5,[0.44361037 0.40793028 0.35429776 0.6228186 ],[1 9 2 2]
490,0.003654778003692627,0.25,[0.29079953 0.55267155 0.6109898  0.83314806],[8 3 9 8]
491,0.003621339797973633,0.5,[0.49110985 0.38088182 0.34152588 0.7264713 ],[9 2 7 5]
492,0.0036415457725524902,0.5,[0.14837721 0.30523267 0.7394183  0.66710716],[7 4 1 9]
493,0.0036978721618652344,0.75,[0.15715104 0.44794998 0.2799143  0.3847205 ],[3 7 6 3]
494,0.0036434531211853027,0.75,[0.701459   0.5779971  0.69187623 0.8659161 ],[7 5 4 9]
495,0.0036246776580810547,0.25,[0.63602996 0.6509699  0.42869562 0.91696495],[0 4 9 8]
496,0.0036565661430358887,0.25,[0.61640906 0.38553587 0.8808971  0.43783474],[6 2 1 3]
497,0.003694891929626465,0.0,[0.6567002  0.41571632 0.22024596 0.28579098],[6 4 7 3]
498,0.0036274194717407227,1.0,[0.45981362 0.6873467  0.35930675 0.5076772 ],[1 1 0 5]
499,0.0036262869834899902,0.75,[0.33633685 0.33393243 0.8623441  0.69639766],[8 1 1 8]
500,0.0036399364471435547,0.5,[0.2676993 0.491347  0.8457629 0.807029 ],[5 3 0 7]
501,0.0036374330520629883,0.75,[0.47095266 0.74614906 0.66499674 0.6148425 ],[3 0 4 4]
502,0.0036620497703552246,0.25,[0.5090083  0.66194624 0.77408826 0.29434678],[9 1 3 2]
503,0.0036415457725524902,0.25,[0.9297734  0.9475302  0.51399565 0.43309507],[8 9 5 8]
504,0.003635704517364502,0.0,[0.80454    0.44579163 0.38612172 0.35919744],[5 8 9 7]
505,0.00361788272857666,0.0,[0.5278785  0.280447   0.41595885 0.24891365],[0 6 1 7]
506,0.003648817539215088,0.5,[0.5624901  0.29427332 0.59946924 0.20936532],[2 5 9 8]
507,0.003648519515991211,0.5,[0.5972399  0.19631498 0.37560102 0.7636944 ],[8 4 3 0]
508,0.003831803798675537,0.5,[0.6754433  0.39549574 0.55474406 0.4965456 ],[5 1 3 2]
509,0.0036512017250061035,0.0,[0.3783412  0.3293521  0.3111772  0.31212565],[3 5 3 8]
510,0.003654778003692627,0.25,[0.85131735 0.5824735  0.64844143 0.3202845 ],[2 9 7 4]
511,0.003638625144958496,0.5,[0.25229642 0.9056666  0.27373865 0.7630493 ],[9 1 3 2]
512,0.003634154796600342,0.5,[0.60894734 0.8335448  0.484457   0.52715343],[0 1 2 9]
513,0.0036543607711791992,0.25,[0.47015432 0.40673938 0.42036963 0.43104044],[9 0 2 5]
514,0.0036728382110595703,0.75,[0.5031526  0.91596967 0.68474656 0.27720892],[7 1 6 9]
515,0.0036582350730895996,0.5,[0.23719466 0.74545556 0.8106078  0.69865113],[6 5 9 0]
516,0.0036537647247314453,0.75,[0.8540912  0.54641104 0.6071951  0.6171414 ],[6 4 5 6]
517,0.0036370158195495605,1.0,[0.85159546 0.385177   0.78460675 0.5613676 ],[5 3 1 8]
518,0.0036516785621643066,0.25,[0.34293184 0.8674338  0.6879642  0.9552999 ],[1 3 7 0]
519,0.003629326820373535,0.25,[0.5467088  0.45313826 0.42607114 0.32526675],[7 4 0 6]
520,0.0036572813987731934,0.5,[0.28159523 0.25085768 0.37564757 0.22960058],[4 3 9 9]
521,0.00366133451461792,0.25,[0.31715924 0.52864075 0.74745744 0.26358244],[2 2 4 4]
522,0.0038370490074157715,0.5,[0.28316092 0.22257295 0.47383323 0.5505328 ],[3 5 2 4]
523,0.0036262869834899902,0.5,[0.2271961  0.44008547 0.5944182  0.45589527],[2 4 1 1]
524,0.0036493539810180664,0.0,[0.35535905 0.46176165 0.4914018  0.24766679],[3 9 6 4]
